series_id	seasonal	category_code	subcategory_code	item_code	demographics_code	characteristics_code	process_code	series_title	footnote_codes	begin_year	begin_period	end_year	end_period
CXU190904LB0408M              	U	EXPEND	FOODTOTL	190904	LB04	08	M	Food prep. by consumer unit, out-of-town trips by Age: Reference person between age 65 and 74	          	1984	A01	2016	A01
CXU190904LB0409M              	U	EXPEND	FOODTOTL	190904	LB04	09	M	Food prep. by consumer unit, out-of-town trips by Age: Reference person over the age of 75	          	1984	A01	2016	A01
CXU190904LB0501M              	U	EXPEND	FOODTOTL	190904	LB05	01	M	Food prep. by consumer unit, out-of-town trips by Size of consumer unit: All Consumer Units	          	1984	A01	2016	A01
CXU190904LB0502M              	U	EXPEND	FOODTOTL	190904	LB05	02	M	Food prep. by consumer unit, out-of-town trips by Size of consumer unit: One person consumer unit	          	1984	A01	2016	A01
CXU190904LB0503M              	U	EXPEND	FOODTOTL	190904	LB05	03	M	Food prep. by consumer unit, out-of-town trips by Size of consumer unit: Two or more people in consumer unit	          	1988	A01	2016	A01
CXU190904LB0504M              	U	EXPEND	FOODTOTL	190904	LB05	04	M	Food prep. by consumer unit, out-of-town trips by Size of consumer unit: Two people in consumer unit	          	1984	A01	2016	A01
CXU190904LB0505M              	U	EXPEND	FOODTOTL	190904	LB05	05	M	Food prep. by consumer unit, out-of-town trips by Size of consumer unit: Three people in consumer unit	          	1984	A01	2016	A01
CXU190904LB0506M              	U	EXPEND	FOODTOTL	190904	LB05	06	M	Food prep. by consumer unit, out-of-town trips by Size of consumer unit: Four people in consumer unit	          	1984	A01	2016	A01
CXU190904LB0507M              	U	EXPEND	FOODTOTL	190904	LB05	07	M	Food prep. by consumer unit, out-of-town trips by Size of consumer unit: Five or more people in consumer unit	          	1988	A01	2016	A01
CXU190904LB05A1M              	U	EXPEND	FOODTOTL	190904	LB05	A1	M	Food prep. by consumer unit, out-of-town trips by Size of consumer unit: Five people in consumer unit	          	1984	A01	1987	A01
CXU190904LB05A2M              	U	EXPEND	FOODTOTL	190904	LB05	A2	M	Food prep. by consumer unit, out-of-town trips by Size of consumer unit: Six or more people in consumer unit	          	1984	A01	1987	A01
CXU190904LB0601M              	U	EXPEND	FOODTOTL	190904	LB06	01	M	Food prep. by consumer unit, out-of-town trips by Composition of consumer unit: All Consumer Units	          	1984	A01	2016	A01
CXU190904LB0602M              	U	EXPEND	FOODTOTL	190904	LB06	02	M	Food prep. by consumer unit, out-of-town trips by Composition of consumer unit: Total married couple consumer units	          	1984	A01	2016	A01
CXU190904LB0603M              	U	EXPEND	FOODTOTL	190904	LB06	03	M	Food prep. by consumer unit, out-of-town trips by Composition of consumer unit: Married couple only consumer units	          	1984	A01	2016	A01
CXU190904LB0604M              	U	EXPEND	FOODTOTL	190904	LB06	04	M	Food prep. by consumer unit, out-of-town trips by Composition of consumer unit: Total married couple with children cons. units	          	1988	A01	2016	A01
CXU190904LB0605M              	U	EXPEND	FOODTOTL	190904	LB06	05	M	Food prep. by consumer unit, out-of-town trips by Composition of consumer unit: Married couple w/ children, oldest child under 6	          	1984	A01	2016	A01
CXU190904LB0606M              	U	EXPEND	FOODTOTL	190904	LB06	06	M	Food prep. by consumer unit, out-of-town trips by Composition of consumer unit: Married couple w/ children, oldest child 6 to 17	          	1984	A01	2016	A01
CXU190904LB0607M              	U	EXPEND	FOODTOTL	190904	LB06	07	M	Food prep. by consumer unit, out-of-town trips by Composition of consumer unit: Married couple w/ children, old. child 18 or over	          	1984	A01	2016	A01
CXU190904LB0608M              	U	EXPEND	FOODTOTL	190904	LB06	08	M	Food prep. by consumer unit, out-of-town trips by Composition of consumer unit: Other married couple consumer units	          	1984	A01	2016	A01
CXU190904LB0609M              	U	EXPEND	FOODTOTL	190904	LB06	09	M	Food prep. by consumer unit, out-of-town trips by Composition of consumer unit: One parent, at least one child under 18	          	1984	A01	2016	A01
CXU190904LB0610M              	U	EXPEND	FOODTOTL	190904	LB06	10	M	Food prep. by consumer unit, out-of-town trips by Composition of consumer unit: Single person and other consumer units	          	1984	A01	2016	A01
CXU190904LB0701M              	U	EXPEND	FOODTOTL	190904	LB07	01	M	Food prep. by consumer unit, out-of-town trips by Number of Earners: All Consumer Units	          	1984	A01	2016	A01
CXU190904LB0702M              	U	EXPEND	FOODTOTL	190904	LB07	02	M	Food prep. by consumer unit, out-of-town trips by Number of Earners: Single Consumers, no earner	          	1984	A01	2016	A01
CXU190904LB0703M              	U	EXPEND	FOODTOTL	190904	LB07	03	M	Food prep. by consumer unit, out-of-town trips by Number of Earners: Single Consumers, one earner	          	1984	A01	2016	A01
CXU190904LB0704M              	U	EXPEND	FOODTOTL	190904	LB07	04	M	Food prep. by consumer unit, out-of-town trips by Number of Earners: Consumer units of two or more people, no earners	          	1984	A01	2016	A01
CXU190904LB0705M              	U	EXPEND	FOODTOTL	190904	LB07	05	M	Food prep. by consumer unit, out-of-town trips by Number of Earners: CUs of two or more people, one earner	          	1984	A01	2016	A01
CXU190904LB0706M              	U	EXPEND	FOODTOTL	190904	LB07	06	M	Food prep. by consumer unit, out-of-town trips by Number of Earners: CUs of two or more people, two earners	          	1984	A01	2016	A01
CXU190904LB0707M              	U	EXPEND	FOODTOTL	190904	LB07	07	M	Food prep. by consumer unit, out-of-town trips by Number of Earners: CUs of two or more people, three or more earners	          	1984	A01	2016	A01
CXU190904LB0801M              	U	EXPEND	FOODTOTL	190904	LB08	01	M	Food prep. by consumer unit, out-of-town trips by Housing Tenure & Type of Area: All Consumer Units	          	1984	A01	2016	A01
CXU190904LB0802M              	U	EXPEND	FOODTOTL	190904	LB08	02	M	Food prep. by consumer unit, out-of-town trips by Housing Tenure & Type of Area: Housing tenure: home owner	          	1984	A01	2016	A01
CXU190904LB0803M              	U	EXPEND	FOODTOTL	190904	LB08	03	M	Food prep. by consumer unit, out-of-town trips by Housing Tenure & Type of Area: Housing tenure: homeowner with mortgage(from 2003)	          	2003	A01	2016	A01
CXU190904LB0804M              	U	EXPEND	FOODTOTL	190904	LB08	04	M	Food prep. by consumer unit, out-of-town trips by Housing Tenure & Type of Area: Housing tenure: homeowner w/o mortgage(from 2003)	          	2003	A01	2016	A01
CXU190904LB0805M              	U	EXPEND	FOODTOTL	190904	LB08	05	M	Food prep. by consumer unit, out-of-town trips by Housing Tenure & Type of Area: Housing tenure: renter	          	1984	A01	2016	A01
CXU190904LB0806M              	U	EXPEND	FOODTOTL	190904	LB08	06	M	Food prep. by consumer unit, out-of-town trips by Housing Tenure & Type of Area: Type of area: urban	          	1984	A01	2016	A01
CXU190904LB0807M              	U	EXPEND	FOODTOTL	190904	LB08	07	M	Food prep. by consumer unit, out-of-town trips by Housing Tenure & Type of Area: Type of area: urban: central city(from 2003)	          	2003	A01	2016	A01
CXU190904LB0808M              	U	EXPEND	FOODTOTL	190904	LB08	08	M	Food prep. by consumer unit, out-of-town trips by Housing Tenure & Type of Area: Type of area: urban: other urban(from 2003)	          	2003	A01	2016	A01
CXU190904LB0809M              	U	EXPEND	FOODTOTL	190904	LB08	09	M	Food prep. by consumer unit, out-of-town trips by Housing Tenure & Type of Area: Type of area: rural	          	1984	A01	2016	A01
CXU190904LB0901M              	U	EXPEND	FOODTOTL	190904	LB09	01	M	Food prep. by consumer unit, out-of-town trips by Race: All Consumer Units	          	1984	A01	2016	A01
CXU190904LB0902M              	U	EXPEND	FOODTOTL	190904	LB09	02	M	Food prep. by consumer unit, out-of-town trips by Race: Race of ref. person: White, Asian, and All Others	          	1984	A01	2016	A01
CXU190904LB0903M              	U	EXPEND	FOODTOTL	190904	LB09	03	M	Food prep. by consumer unit, out-of-town trips by Race: Race of rf. pers.: White and All Others(from 2003)	          	2003	A01	2016	A01
CXU190904LB0904M              	U	EXPEND	FOODTOTL	190904	LB09	04	M	Food prep. by consumer unit, out-of-town trips by Race: Race of reference person: Asian(from 2003)	          	2003	A01	2016	A01
CXU190904LB0905M              	U	EXPEND	FOODTOTL	190904	LB09	05	M	Food prep. by consumer unit, out-of-town trips by Race: Race of ref. person: Black or African American	          	1984	A01	2016	A01
CXU190904LB1001M              	U	EXPEND	FOODTOTL	190904	LB10	01	M	Food prep. by consumer unit, out-of-town trips by Hispanic Origin: All Consumer Units	          	1984	A01	2016	A01
CXU190904LB1002M              	U	EXPEND	FOODTOTL	190904	LB10	02	M	Food prep. by consumer unit, out-of-town trips by Hispanic Origin: Origin of reference person: Hispanic or Latino	          	1994	A01	2016	A01
CXU190904LB1003M              	U	EXPEND	FOODTOTL	190904	LB10	03	M	Food prep. by consumer unit, out-of-town trips by Hispanic Origin: Origin of reference person: Not Hispanic or Latino	          	1994	A01	2016	A01
CXU190904LB1004M              	U	EXPEND	FOODTOTL	190904	LB10	04	M	Food prep. by consumer unit, out-of-town trips by Hispanic Origin: Not Hispanic or Latino: White and All Other Races	          	2003	A01	2016	A01
CXU190904LB1005M              	U	EXPEND	FOODTOTL	190904	LB10	05	M	Food prep. by consumer unit, out-of-town trips by Hispanic Origin: Not Hispanic or Latino: Black or African-American	          	2003	A01	2016	A01
CXU190904LB1101M              	U	EXPEND	FOODTOTL	190904	LB11	01	M	Food prep. by consumer unit, out-of-town trips by Census Region: All Consumer Units	          	1984	A01	2016	A01
CXU190904LB1102M              	U	EXPEND	FOODTOTL	190904	LB11	02	M	Food prep. by consumer unit, out-of-town trips by Census Region: Region of residence: northeast	          	1984	A01	2016	A01
CXU190904LB1103M              	U	EXPEND	FOODTOTL	190904	LB11	03	M	Food prep. by consumer unit, out-of-town trips by Census Region: Region of residence: midwest	          	1984	A01	2016	A01
CXU190904LB1104M              	U	EXPEND	FOODTOTL	190904	LB11	04	M	Food prep. by consumer unit, out-of-town trips by Census Region: Region of residence: south	          	1984	A01	2016	A01
CXU190904LB1105M              	U	EXPEND	FOODTOTL	190904	LB11	05	M	Food prep. by consumer unit, out-of-town trips by Census Region: Region of residence: west	          	1984	A01	2016	A01
CXU190904LB1201M              	U	EXPEND	FOODTOTL	190904	LB12	01	M	Food prep. by consumer unit, out-of-town trips by Occupation: All Consumer Units	          	1984	A01	2016	A01
CXU190904LB1202M              	U	EXPEND	FOODTOTL	190904	LB12	02	M	Food prep. by consumer unit, out-of-town trips by Occupation: Self-employed workers	          	1984	A01	2016	A01
CXU190904LB1203M              	U	EXPEND	FOODTOTL	190904	LB12	03	M	Food prep. by consumer unit, out-of-town trips by Occupation: Total wage and salary earners	          	1984	A01	2016	A01
CXU190904LB1204M              	U	EXPEND	FOODTOTL	190904	LB12	04	M	Food prep. by consumer unit, out-of-town trips by Occupation: Wage & salary earners: managers and professionals	          	1984	A01	2016	A01
CXU190904LB1205M              	U	EXPEND	FOODTOTL	190904	LB12	05	M	Food prep. by consumer unit, out-of-town trips by Occupation: Wage & salary: tech., sales, and clerical workers	          	1984	A01	2016	A01
CXU190904LB1206M              	U	EXPEND	FOODTOTL	190904	LB12	06	M	Food prep. by consumer unit, out-of-town trips by Occupation: Wage & salary earners: service workers	          	1984	A01	2016	A01
CXU190904LB1207M              	U	EXPEND	FOODTOTL	190904	LB12	07	M	Food prep. by consumer unit, out-of-town trips by Occupation: Wage & salary: construction workers & mechanics	          	1984	A01	2016	A01
CXU190904LB1208M              	U	EXPEND	FOODTOTL	190904	LB12	08	M	Food prep. by consumer unit, out-of-town trips by Occupation: Wage & salary: Operators, fabricators & laborers	          	1984	A01	2016	A01
CXU190904LB1209M              	U	EXPEND	FOODTOTL	190904	LB12	09	M	Food prep. by consumer unit, out-of-town trips by Occupation: Retired	          	1984	A01	2016	A01
CXU190904LB1210M              	U	EXPEND	FOODTOTL	190904	LB12	10	M	Food prep. by consumer unit, out-of-town trips by Occupation: Occupation: all other, including not reporting	          	1984	A01	2016	A01
CXU190904LB1301M              	U	EXPEND	FOODTOTL	190904	LB13	01	M	Food prep. by consumer unit, out-of-town trips by Education: All Consumer Units	          	1984	A01	2012	A01
CXU190904LB1302M              	U	EXPEND	FOODTOTL	190904	LB13	02	M	Food prep. by consumer unit, out-of-town trips by Education: Total, less than college graduate	          	1996	A01	2012	A01
CXU190904LB1303M              	U	EXPEND	FOODTOTL	190904	LB13	03	M	Food prep. by consumer unit, out-of-town trips by Education: Less than high school graduate	          	1995	A01	2012	A01
CXU190904LB1304M              	U	EXPEND	FOODTOTL	190904	LB13	04	M	Food prep. by consumer unit, out-of-town trips by Education: High school graduate	          	1995	A01	2012	A01
CXU190904LB1305M              	U	EXPEND	FOODTOTL	190904	LB13	05	M	Food prep. by consumer unit, out-of-town trips by Education: High school graduate with some college	          	1995	A01	2012	A01
CXU190904LB1306M              	U	EXPEND	FOODTOTL	190904	LB13	06	M	Food prep. by consumer unit, out-of-town trips by Education: Associate degree	          	1996	A01	2012	A01
CXU190904LB1307M              	U	EXPEND	FOODTOTL	190904	LB13	07	M	Food prep. by consumer unit, out-of-town trips by Education: Total, college graduate	          	1995	A01	2012	A01
CXU190904LB1308M              	U	EXPEND	FOODTOTL	190904	LB13	08	M	Food prep. by consumer unit, out-of-town trips by Education: Bachelor's degree	          	1996	A01	2012	A01
CXU190904LB1309M              	U	EXPEND	FOODTOTL	190904	LB13	09	M	Food prep. by consumer unit, out-of-town trips by Education: Master's, professional, doctorate	          	1996	A01	2012	A01
CXU190904LB1401M              	U	EXPEND	FOODTOTL	190904	LB14	01	M	Food prep. by consumer unit, out-of-town trips by Highest Education: All Consumer Units	          	2012	A01	2016	A01
CXU190904LB1402M              	U	EXPEND	FOODTOTL	190904	LB14	02	M	Food prep. by consumer unit, out-of-town trips by Highest Education: Less than college graduate: Total	          	2012	A01	2016	A01
CXU190904LB1403M              	U	EXPEND	FOODTOTL	190904	LB14	03	M	Food prep. by consumer unit, out-of-town trips by Highest Education: Less than college graduate: Less than high school graduate	          	2012	A01	2016	A01
CXU190904LB1404M              	U	EXPEND	FOODTOTL	190904	LB14	04	M	Food prep. by consumer unit, out-of-town trips by Highest Education: Less than college graduate: High school graduate	          	2012	A01	2016	A01
CXU190904LB1405M              	U	EXPEND	FOODTOTL	190904	LB14	05	M	Food prep. by consumer unit, out-of-town trips by Highest Education: Less than college graduate: High schoo graduate with some college	          	2012	A01	2016	A01
CXU190904LB1406M              	U	EXPEND	FOODTOTL	190904	LB14	06	M	Food prep. by consumer unit, out-of-town trips by Highest Education: Less than college graduate: Associate's degree	          	2012	A01	2016	A01
CXU190904LB1407M              	U	EXPEND	FOODTOTL	190904	LB14	07	M	Food prep. by consumer unit, out-of-town trips by Highest Education: College graduate: Total	          	2012	A01	2016	A01
CXU190904LB1408M              	U	EXPEND	FOODTOTL	190904	LB14	08	M	Food prep. by consumer unit, out-of-town trips by Highest Education: College graduate: Bachelor's degree	          	2012	A01	2016	A01
CXU190904LB1409M              	U	EXPEND	FOODTOTL	190904	LB14	09	M	Food prep. by consumer unit, out-of-town trips by Highest Education: College graduate: Master's, professional, doctoral degree	          	2012	A01	2016	A01
CXU190904LB1501M              	U	EXPEND	FOODTOTL	190904	LB15	01	M	Food prep. by consumer unit, out-of-town trips by Income Deciles: All consumer units	          	2015	A01	2016	A01
CXU190904LB1502M              	U	EXPEND	FOODTOTL	190904	LB15	02	M	Food prep. by consumer unit, out-of-town trips by Income Deciles: Lowest 10 percent	          	2015	A01	2016	A01
CXU190904LB1503M              	U	EXPEND	FOODTOTL	190904	LB15	03	M	Food prep. by consumer unit, out-of-town trips by Income Deciles: Second 10 percent	          	2015	A01	2016	A01
CXU190904LB1504M              	U	EXPEND	FOODTOTL	190904	LB15	04	M	Food prep. by consumer unit, out-of-town trips by Income Deciles: Third 10 percent	          	2015	A01	2016	A01
CXU190904LB1505M              	U	EXPEND	FOODTOTL	190904	LB15	05	M	Food prep. by consumer unit, out-of-town trips by Income Deciles: Fourth 10 percent	          	2015	A01	2016	A01
